5,3,0,2022-10-05 04:59:01,1,1,0
6,2,2,2022-10-05 00:26:49,2,1,2
6,2,1,2022-10-05 15:15:43,2,1,2
6,2,0,2022-10-05 10:11:29,3,1,2
6,3,2,2022-10-05 03:32:22,1,1,1
7,1,2,2022-10-05 08:53:14,1,3,2
7,1,0,2022-10-05 21:39:21,2,4,1
7,1,2,2022-10-05 23:13:00,1,4,2
7,1,1,2022-10-05 12:42:30,3,5,2
7,1,2,2022-10-05 01:00:01,1,1,2
7,1,2,2022-10-05 04:45:52,1,4,2
7,2,0,2022-10-05 00:12:30,2,1,1
7,2,1,2022-10-05 23:53:40,1,1,1
7,2,1,2022-10-05 17:38:12,2,1,2
7,3,0,2022-10-05 01:19:35,2,1,1
8,1,0,2022-10-05 20:02:31,2,1,1
8,1,2,2022-10-05 18:36:38,3,1,2
8,1,1,2022-10-05 04:57:53,1,2,2
8,2,1,2022-10-05 20:07:00,1,1,1
8,3,0,2022-10-05 17:47:13,1,1,0
9,1,2,2022-10-05 08:35:09,2,4,2
9,2,1,2022-10-05 04:19:36,2,1,2
9,3,1,2022-10-05 22:12:23,2,1,1
10,1,1,2022-10-05 08:44:06,3,1,2
10,3,0,2022-10-05 05:51:07,3,1,1
11,1,2,2022-10-05 12:07:37,2,1,2
11,1,0,2022-10-05 00:07:48,1,2,1
11,1,1,2022-10-05 08:10:13,1,3,2
11,1,0,2022-10-05 01:45:41,2,3,1
11,1,1,2022-10-05 06:49:31,2,1,2
11,1,1,2022-10-05 00:37:02,2,3,2
11,2,0,2022-10-05 19:04:48,1,1,0
11,3,0,2022-10-05 16:24:59,1,1,0
12,1,0,2022-10-05 15:07:48,2,2,1
12,3,0,2022-10-05 08:00:11,2,1,1
13,1,1,2022-10-05 05:45:55,2,3,2
13,1,2,2022-10-05 02:10:56,2,2,2
13,1,2,2022-10-05 02:59:18,1,2,2
13,1,2,2022-10-05 00:47:50,1,1,2
13,1,2,2022-10-05 05:56:05,1,1,2
13,1,0,2022-10-05 17:54:03,2,2,1
13,1,0,2022-10-05 06:55:22,3,2,2
13,1,1,2022-10-05 16:16:10,1,3,2
13,3,1,2022-10-05 04:10:33,3,1,2
14,1,2,2022-10-05 16:20:38,1,3,2
14,1,2,2022-10-05 03:39:41,1,1,2
14,1,1,2022-10-05 11:22:06,1,1,2
14,1,2,2022-10-05 06:06:09,2,4,2
14,2,1,2022-10-05 00:41:13,1,1,1
14,2,0,2022-10-05 15:18:11,2,1,1
14,2,0,2022-10-05 13:57:04,1,1,0
14,3,0,2022-10-05 20:45:05,3,1,1
15,1,0,2022-10-05 13:02:23,2,2,1
15,1,1,2022-10-05 01:59:23,2,1,2
15,1,0,2022-10-05 15:45:51,2,1,1
15,1,2,2022-10-05 15:48:37,1,2,2
15,3,1,2022-10-05 06:19:50,1,1,1
16,1,0,2022-10-05 17:23:40,1,1,1
16,1,2,2022-10-05 22:26:56,1,2,2
16,1,1,2022-10-05 02:29:43,3,2,2
16,1,1,2022-10-05 16:55:44,2,2,2
16,1,1,2022-10-05 20:04:14,2,3,2
16,1,0,2022-10-05 17:17:38,1,2,1
16,1,1,2022-10-05 03:30:43,3,2,2
16,2,0,2022-10-05 00:22:03,3,1,2
16,3,0,2022-10-05 09:44:30,2,1,1
17,1,0,2022-10-05 15:42:00,3,2,2
17,1,0,2022-10-05 14:52:59,3,3,2
17,1,1,2022-10-05 00:20:53,1,3,2
17,1,1,2022-10-05 14:32:27,3,3,2
17,1,1,2022-10-05 12:40:45,1,2,2
17,1,2,2022-10-05 22:35:18,1,1,2
17,1,0,2022-10-05 15:05:51,2,1,1
17,2,0,2022-10-05 23:12:44,3,1,2
17,3,0,2022-10-05 19:58:00,2,1,1
18,1,0,2022-10-05 18:14:52,1,1,1
18,1,2,2022-10-05 21:51:03,2,1,2
18,1,2,2022-10-05 09:52:11,1,2,2
18,1,0,2022-10-05 02:42:04,3,2,2
18,1,0,2022-10-05 23:08:50,1,1,1
18,1,2,2022-10-05 04:13:14,2,2,2
18,2,0,2022-10-05 11:57:30,2,1,1
18,2,0,2022-10-05 23:42:37,2,1,1
18,2,0,2022-10-05 16:37:07,3,1,2
18,3,0,2022-10-05 14:11:43,3,1,1
19,2,2,2022-10-05 16:59:50,1,1,2
19,2,2,2022-10-05 12:00:21,1,1,2
19,3,2,2022-10-05 06:48:47,2,1,2
20,1,0,2022-10-05 12:17:42,1,3,1
20,2,0,2022-10-05 09:58:59,1,1,0
20,2,2,2022-10-05 05:31:10,3,1,2
20,2,1,2022-10-05 22:39:48,3,1,2
20,3,2,2022-10-05 16:25:05,2,1,2
1,1,0,2022-10-06 22:15:33,2,1,1
1,1,0,2022-10-06 22:53:31,1,1,1
1,1,0,2022-10-06 00:37:35,2,1,1
1,1,1,2022-10-06 16:23:46,1,2,2
1,2,2,2022-10-06 02:16:56,2,1,2
1,3,0,2022-10-06 11:03:43,3,1,1
2,1,2,2022-10-06 06:36:42,3,2,2
2,1,1,2022-10-06 23:24:16,2,2,2
2,1,1,2022-10-06 16:55:17,3,4,2
2,2,1,2022-10-06 05:40:00,3,1,2
2,3,2,2022-10-06 00:32:05,3,1,2
3,1,1,2022-10-06 15:55:38,2,2,2
3,1,2,2022-10-06 02:50:20,2,4,2
3,1,0,2022-10-06 10:13:05,2,3,1
3,1,2,2022-10-06 15:27:44,3,1,2
3,1,1,2022-10-06 01:00:30,2,1,2
3,1,1,2022-10-06 22:38:10,3,3,2
3,2,2,2022-10-06 17:52:42,3,1,2
3,2,2,2022-10-06 23:02:10,2,1,2
3,3,2,2022-10-06 21:37:43,2,1,2
4,1,0,2022-10-06 06:45:07,2,5,1
4,1,2,2022-10-06 23:47:06,3,5,2
4,1,1,2022-10-06 09:13:01,3,2,2
4,1,2,2022-10-06 04:45:01,1,3,2
4,1,0,2022-10-06 05:58:19,2,5,1
4,1,1,2022-10-06 21:15:32,1,1,2
4,2,1,2022-10-06 04:20:05,1,1,1
4,2,1,2022-10-06 00:41:08,2,1,2
4,3,2,2022-10-06 19:34:23,3,1,2
5,1,1,2022-10-06 11:17:29,3,1,2
5,1,0,2022-10-06 02:23:38,1,2,1
5,3,1,2022-10-06 22:38:47,1,1,1
6,1,1,2022-10-06 18:51:52,1,4,2
6,3,2,2022-10-06 04:42:55,1,1,1
7,1,1,2022-10-06 12:09:45,2,2,2
7,1,2,2022-10-06 11:05:14,2,1,2
7,1,1,2022-10-06 11:28:07,2,5,2
7,1,2,2022-10-06 17:21:20,3,5,2
7,1,1,2022-10-06 21:05:19,3,4,2
7,1,0,2022-10-06 05:25:21,3,1,2
7,1,0,2022-10-06 19:48:05,1,5,1
7,1,1,2022-10-06 06:44:37,3,5,2
7,2,2,2022-10-06 11:16:14,1,1,2
7,2,0,2022-10-06 12:45:31,2,1,1
7,3,0,2022-10-06 05:57:19,1,1,0
8,1,0,2022-10-06 00:21:01,1,1,1
8,1,2,2022-10-06 10:59:25,1,2,2
8,2,0,2022-10-06 01:29:35,3,1,2
8,3,2,2022-10-06 22:01:43,2,1,2
9,1,0,2022-10-06 22:50:13,1,3,1
9,1,0,2022-10-06 23:09:47,2,4,1
9,1,1,2022-10-06 13:08:28,3,4,2
9,1,1,2022-10-06 12:16:37,2,4,2
9,3,0,2022-10-06 21:56:27,1,1,0
10,1,1,2022-10-06 22:19:26,1,1,2
10,1,1,2022-10-06 17:39:59,3,1,2
10,1,2,2022-10-06 07:54:05,1,1,2
10,1,0,2022-10-06 02:47:11,2,1,1
10,1,0,2022-10-06 19:24:35,1,1,1
10,1,0,2022-10-06 02:42:38,1,2,1
10,1,2,2022-10-06 22:56:07,1,1,2
10,1,1,2022-10-06 01:51:07,1,2,2
10,2,1,2022-10-06 12:27:44,1,1,1
10,2,1,2022-10-06 04:02:35,1,1,1
10,2,1,2022-10-06 21:41:11,1,1,1
10,3,0,2022-10-06 14:32:11,2,1,1
11,1,0,2022-10-06 17:27:41,1,3,1
11,1,2,2022-10-06 10:51:46,2,2,2
11,1,1,2022-10-06 03:16:58,2,2,2
11,3,0,2022-10-06 12:58:36,3,1,1
12,1,0,2022-10-06 15:07:17,1,1,1
12,1,2,2022-10-06 07:56:32,3,2,2
12,1,0,2022-10-06 01:59:23,1,3,1
12,3,0,2022-10-06 15:22:14,1,1,0
13,2,1,2022-10-06 20:23:45,1,1,1
13,3,0,2022-10-06 09:37:39,1,1,0
14,1,2,2022-10-06 14:03:56,3,2,2
14,1,2,2022-10-06 21:44:17,1,1,2
14,1,1,2022-10-06 07:32:37,1,3,2
14,1,1,2022-10-06 19:21:52,1,1,2
14,1,1,2022-10-06 00:53:26,3,1,2
14,1,2,2022-10-06 09:10:35,2,4,2
14,1,2,2022-10-06 18:22:36,2,3,2
14,2,0,2022-10-06 00:06:45,2,1,1
14,2,0,2022-10-06 05:06:29,3,1,2
14,2,1,2022-10-06 23:19:42,1,1,1
14,3,1,2022-10-06 08:32:55,2,1,1
15,1,2,2022-10-06 17:16:24,1,2,2
15,1,2,2022-10-06 16:03:01,1,1,2
15,1,1,2022-10-06 23:13:17,3,2,2
15,2,1,2022-10-06 01:16:36,2,1,2
15,2,1,2022-10-06 01:04:17,3,1,2
15,3,0,2022-10-06 17:51:50,3,1,1
16,1,0,2022-10-06 01:02:06,2,1,1
16,1,0,2022-10-06 09:57:50,2,1,1
16,2,0,2022-10-06 08:30:08,1,1,0
16,2,1,2022-10-06 05:37:22,1,1,1
16,3,0,2022-10-06 01:48:46,3,1,1
17,1,1,2022-10-06 09:14:07,2,1,2
17,1,0,2022-10-06 07:51:10,2,1,1
17,1,2,2022-10-06 21:57:36,3,3,2
17,1,0,2022-10-06 18:47:50,3,1,2
17,1,0,2022-10-06 19:19:05,1,2,1
17,1,1,2022-10-06 07:29:51,1,3,2
17,2,0,2022-10-06 08:06:16,3,1,2
17,2,0,2022-10-06 10:53:48,2,1,1
17,3,1,2022-10-06 04:14:16,1,1,1
18,1,2,2022-10-06 22:57:58,2,2,2
18,1,2,2022-10-06 08:23:49,1,2,2
18,2,2,2022-10-06 09:57:59,2,1,2
18,3,1,2022-10-06 22:51:31,2,1,1
19,2,1,2022-10-06 20:04:26,3,1,2
19,2,1,2022-10-06 13:43:04,2,1,2
19,2,2,2022-10-06 05:50:30,2,1,2
19,3,1,2022-10-06 23:19:33,1,1,1
20,1,1,2022-10-06 05:16:28,2,1,2
20,1,0,2022-10-06 19:50:57,3,1,2
20,1,0,2022-10-06 20:50:30,2,1,1
20,2,2,2022-10-06 10:55:06,2,1,2
20,2,2,2022-10-06 02:39:10,1,1,2
20,3,1,2022-10-06 07:17:57,3,1,2
1,1,1,2022-10-07 00:08:41,1,2,2
1,1,0,2022-10-07 22:09:06,2,1,1
1,1,2,2022-10-07 01:19:01,3,1,2
1,1,0,2022-10-07 08:44:13,1,2,1
1,1,0,2022-10-07 19:28:43,3,1,2
1,1,1,2022-10-07 20:48:23,3,2,2
1,1,0,2022-10-07 07:20:02,3,2,2
1,1,0,2022-10-07 08:37:31,2,1,1
1,2,1,2022-10-07 14:56:23,1,1,1
1,3,0,2022-10-07 16:54:07,2,1,1
2,1,0,2022-10-07 06:22:19,1,3,1
2,1,1,2022-10-07 02:22:29,3,4,2
2,1,0,2022-10-07 06:28:21,2,4,1
2,1,0,2022-10-07 04:05:42,3,1,2
2,2,2,2022-10-07 10:13:52,1,1,2
2,2,1,2022-10-07 01:42:09,3,1,2
2,3,1,2022-10-07 03:04:32,2,1,1
3,1,2,2022-10-07 17:14:46,1,2,2
3,1,1,2022-10-07 22:46:53,2,3,2
3,2,1,2022-10-07 12:31:05,3,1,2
3,2,2,2022-10-07 07:21:25,2,1,2
3,2,2,2022-10-07 13:02:31,1,1,2
3,3,1,2022-10-07 09:36:28,1,1,1
4,1,1,2022-10-07 15:16:19,3,5,2
4,1,2,2022-10-07 21:28:38,1,5,2
4,1,1,2022-10-07 07:15:43,1,1,2
4,1,2,2022-10-07 07:51:00,1,1,2
4,2,2,2022-10-07 16:36:28,3,1,2
4,3,1,2022-10-07 13:12:10,1,1,1
5,1,2,2022-10-07 13:28:17,1,1,2
5,1,2,2022-10-07 13:29:06,2,1,2
5,1,1,2022-10-07 19:19:19,3,1,2
5,1,2,2022-10-07 02:25:24,1,1,2
5,2,1,2022-10-07 01:37:43,1,1,1
5,2,2,2022-10-07 04:15:40,3,1,2
5,2,2,2022-10-07 14:22:33,1,1,2
5,3,2,2022-10-07 04:38:57,1,1,1
6,1,1,2022-10-07 13:33:18,3,2,2
6,1,2,2022-10-07 11:57:21,1,4,2
6,1,1,2022-10-07 17:53:17,2,1,2
6,1,2,2022-10-07 04:26:34,1,3,2
6,1,2,2022-10-07 12:55:02,2,1,2
6,1,0,2022-10-07 01:01:59,3,3,2
6,1,1,2022-10-07 11:02:43,2,4,2
6,1,1,2022-10-07 19:25:05,2,4,2
6,3,0,2022-10-07 02:53:52,2,1,1
7,2,1,2022-10-07 17:11:43,3,1,2
7,2,0,2022-10-07 06:03:55,3,1,2
7,3,1,2022-10-07 17:16:09,1,1,1
8,1,1,2022-10-07 11:01:07,2,2,2
8,1,2,2022-10-07 02:01:27,1,1,2
8,1,0,2022-10-07 02:16:55,2,3,1
8,2,2,2022-10-07 07:54:41,3,1,2
8,2,1,2022-10-07 01:22:23,3,1,2
8,3,0,2022-10-07 07:04:00,1,1,0
9,1,0,2022-10-07 13:00:30,3,3,2
9,1,2,2022-10-07 06:56:49,2,3,2
9,1,0,2022-10-07 12:59:21,2,3,1
9,1,0,2022-10-07 15:23:18,3,3,2
9,3,0,2022-10-07 22:06:42,3,1,1
10,1,1,2022-10-07 23:32:32,2,1,2
10,1,2,2022-10-07 06:39:15,3,1,2
10,1,0,2022-10-07 03:20:36,2,2,1
10,1,0,2022-10-07 12:20:01,3,2,2
10,1,2,2022-10-07 11:15:10,2,1,2
10,1,0,2022-10-07 12:21:29,2,1,1
10,1,1,2022-10-07 19:27:08,3,1,2
10,2,1,2022-10-07 06:16:17,2,1,2
10,3,1,2022-10-07 06:21:16,1,1,1
11,1,0,2022-10-07 09:54:48,1,1,1
11,1,0,2022-10-07 11:58:23,3,3,2
11,1,1,2022-10-07 19:49:26,1,2,2
11,1,1,2022-10-07 17:50:25,2,2,2
11,1,2,2022-10-07 04:48:49,2,1,2
11,1,2,2022-10-07 17:46:57,1,3,2
11,1,1,2022-10-07 00:25:43,2,2,2
11,1,1,2022-10-07 01:13:06,2,1,2
11,2,2,2022-10-07 07:39:49,1,1,2
11,2,2,2022-10-07 06:38:04,3,1,2
11,3,1,2022-10-07 02:39:02,1,1,1
12,1,2,2022-10-07 17:40:39,1,1,2
12,1,2,2022-10-07 06:14:49,2,2,2
12,1,1,2022-10-07 11:16:28,3,2,2
12,2,2,2022-10-07 19:43:49,2,1,2
12,3,0,2022-10-07 14:22:54,1,1,0
13,1,0,2022-10-07 16:37:58,1,2,1
13,1,0,2022-10-07 09:34:13,2,1,1
13,1,1,2022-10-07 15:39:05,3,2,2
13,1,2,2022-10-07 23:51:18,2,2,2
13,1,0,2022-10-07 01:59:17,2,1,1
13,1,0,2022-10-07 00:49:30,3,1,2
13,2,0,2022-10-07 03:01:24,3,1,2
13,3,2,2022-10-07 16:21:20,3,1,2
14,2,0,2022-10-07 17:40:22,3,1,2
14,2,0,2022-10-07 06:49:46,3,1,2
14,2,0,2022-10-07 17:49:53,2,1,1
14,3,1,2022-10-07 04:58:21,1,1,1
15,1,0,2022-10-07 21:40:21,2,1,1
15,1,1,2022-10-07 21:13:28,3,2,2
15,1,0,2022-10-07 03:03:55,3,1,2
15,1,1,2022-10-07 04:49:25,1,1,2
15,1,0,2022-10-07 22:39:21,2,2,1
15,1,1,2022-10-07 10:57:25,3,1,2
15,1,2,2022-10-07 18:23:22,2,2,2
15,1,2,2022-10-07 16:27:40,1,1,2
15,3,1,2022-10-07 20:08:19,3,1,2
16,1,0,2022-10-07 14:15:53,2,3,1
16,1,1,2022-10-07 23:16:33,3,3,2
16,1,0,2022-10-07 08:48:55,3,3,2
16,2,1,2022-10-07 04:02:19,2,1,2
16,2,0,2022-10-07 17:12:02,1,1,0
16,2,1,2022-10-07 13:40:51,3,1,2
16,3,1,2022-10-07 12:14:13,3,1,2
17,1,1,2022-10-07 11:46:13,3,3,2
17,1,0,2022-10-07 22:18:02,2,2,1
17,1,0,2022-10-07 14:52:25,1,2,1
17,1,2,2022-10-07 12:06:31,1,2,2
17,1,1,2022-10-07 08:49:24,3,3,2
17,1,0,2022-10-07 11:36:33,1,1,1
17,2,1,2022-10-07 15:23:54,1,1,1
17,2,2,2022-10-07 02:42:04,2,1,2
17,3,2,2022-10-07 19:41:27,2,1,2
18,1,2,2022-10-07 20:01:10,2,2,2
18,1,0,2022-10-07 16:06:49,3,1,2
18,1,0,2022-10-07 21:33:55,3,2,2
18,1,2,2022-10-07 19:08:51,2,1,2
18,1,2,2022-10-07 14:42:49,3,2,2
18,2,0,2022-10-07 15:25:31,1,1,0
18,2,0,2022-10-07 13:21:48,2,1,1
18,3,2,2022-10-07 20:35:27,1,1,1
19,2,2,2022-10-07 02:02:06,2,1,2
19,2,1,2022-10-07 17:20:47,3,1,2
19,3,0,2022-10-07 16:29:33,3,1,1
20,1,1,2022-10-07 06:17:20,3,1,2
20,1,2,2022-10-07 23:27:51,3,2,2
20,1,1,2022-10-07 20:20:06,3,4,2
20,1,0,2022-10-07 01:27:30,1,4,1
20,1,1,2022-10-07 08:10:31,3,1,2
20,1,1,2022-10-07 22:22:30,1,4,2
20,2,1,2022-10-07 22:46:30,3,1,2
20,2,1,2022-10-07 23:20:51,2,1,2
20,3,0,2022-10-07 14:27:39,2,1,1
1,2,0,2022-10-08 10:34:32,3,1,2
1,2,2,2022-10-08 12:55:43,1,1,2
1,2,1,2022-10-08 23:49:34,1,1,1
1,3,2,2022-10-08 11:22:55,1,1,1
2,1,2,2022-10-08 03:54:17,2,3,2
2,1,0,2022-10-08 18:24:58,3,1,2
2,1,2,2022-10-08 18:32:06,2,1,2
2,1,2,2022-10-08 21:52:48,3,1,2
2,2,0,2022-10-08 04:47:56,1,1,0
2,3,1,2022-10-08 17:56:23,1,1,1
3,1,2,2022-10-08 02:14:18,3,2,2
3,2,0,2022-10-08 17:33:27,2,1,1
3,3,2,2022-10-08 19:51:05,2,1,2
4,1,2,2022-10-08 06:22:05,1,2,2
4,1,2,2022-10-08 14:24:04,3,1,2
4,1,0,2022-10-08 05:45:00,2,4,1
4,1,1,2022-10-08 05:44:09,3,5,2
4,1,2,2022-10-08 13:13:07,3,3,2
4,1,1,2022-10-08 13:37:47,1,5,2
4,2,2,2022-10-08 06:21:59,1,1,2
4,2,0,2022-10-08 22:57:27,3,1,2
4,2,1,2022-10-08 09:41:01,1,1,1
4,3,1,2022-10-08 16:59:22,2,1,1
5,2,1,2022-10-08 19:38:30,1,1,1
5,3,2,2022-10-08 09:49:06,3,1,2
6,1,1,2022-10-08 09:48:03,3,2,2
6,1,1,2022-10-08 22:23:00,2,2,2
6,1,0,2022-10-08 09:51:01,2,4,1
6,1,1,2022-10-08 11:53:10,3,1,2
6,1,1,2022-10-08 22:39:40,2,3,2
6,1,0,2022-10-08 07:36:18,1,2,1
6,1,0,2022-10-08 16:56:26,3,3,2
6,1,2,2022-10-08 15:15:21,2,4,2
6,2,2,2022-10-08 07:27:33,3,1,2
6,2,1,2022-10-08 02:16:53,1,1,1
6,2,2,2022-10-08 06:27:01,3,1,2
6,3,2,2022-10-08 10:02:50,1,1,1
7,1,2,2022-10-08 12:44:34,1,3,2
7,1,0,2022-10-08 23:08:54,1,5,1
7,1,0,2022-10-08 21:02:23,2,1,1
7,1,2,2022-10-08 08:43:27,2,5,2
7,1,0,2022-10-08 04:07:10,2,2,1
7,1,0,2022-10-08 20:14:20,1,1,1
7,2,1,2022-10-08 00:59:33,3,1,2
7,3,0,2022-10-08 11:20:12,3,1,1
8,2,1,2022-10-08 00:14:03,3,1,2
8,3,1,2022-10-08 08:00:47,2,1,1
9,1,2,2022-10-08 20:12:22,1,1,2
9,1,2,2022-10-08 03:24:07,3,1,2
9,1,2,2022-10-08 20:02:04,1,3,2
9,1,1,2022-10-08 10:29:59,2,1,2
9,2,2,2022-10-08 09:30:28,1,1,2
9,3,1,2022-10-08 22:26:38,2,1,1
10,3,2,2022-10-08 09:03:02,1,1,1
11,1,2,2022-10-08 08:14:17,2,2,2
11,1,0,2022-10-08 13:56:31,1,3,1
11,1,2,2022-10-08 14:03:51,1,3,2
11,1,1,2022-10-08 22:55:04,3,2,2
11,1,0,2022-10-08 19:56:24,3,1,2
11,1,0,2022-10-08 00:40:36,1,2,1
11,2,2,2022-10-08 10:18:24,1,1,2
11,2,2,2022-10-08 17:57:19,3,1,2
11,3,0,2022-10-08 13:54:48,1,1,0
12,1,2,2022-10-08 09:40:17,1,2,2
12,1,2,2022-10-08 22:39:31,1,1,2
12,1,1,2022-10-08 04:23:38,1,3,2
12,2,2,2022-10-08 07:57:54,2,1,2
12,2,2,2022-10-08 18:44:48,1,1,2
12,3,2,2022-10-08 22:08:39,2,1,2
13,1,1,2022-10-08 23:52:11,1,3,2
13,1,1,2022-10-08 15:29:37,3,3,2
13,1,1,2022-10-08 13:58:52,1,1,2
13,2,1,2022-10-08 22:25:28,1,1,1
13,2,0,2022-10-08 15:17:03,3,1,2
13,2,2,2022-10-08 08:53:14,2,1,2
13,3,2,2022-10-08 04:33:27,3,1,2
14,1,0,2022-10-08 14:33:07,2,4,1
14,1,0,2022-10-08 23:39:28,2,4,1
14,1,0,2022-10-08 21:55:39,2,3,1
14,1,2,2022-10-08 03:52:22,1,1,2
14,1,0,2022-10-08 05:18:06,1,3,1
14,1,2,2022-10-08 07:58:10,2,1,2
14,1,2,2022-10-08 04:41:58,2,1,2
14,1,1,2022-10-08 22:13:26,3,1,2
14,2,0,2022-10-08 06:49:15,3,1,2
14,2,1,2022-10-08 20:58:34,1,1,1
14,2,0,2022-10-08 02:34:30,3,1,2
14,3,1,2022-10-08 05:16:44,2,1,1
15,1,0,2022-10-08 10:33:47,3,2,2
15,1,1,2022-10-08 11:38:36,1,1,2
15,1,1,2022-10-08 19:53:14,1,1,2
15,1,0,2022-10-08 14:34:38,2,2,1
15,1,1,2022-10-08 12:39:08,3,1,2
15,1,2,2022-10-08 03:02:09,3,1,2
15,3,2,2022-10-08 00:27:10,2,1,2
16,1,2,2022-10-08 10:21:18,1,3,2
16,1,0,2022-10-08 23:31:55,1,2,1
16,2,0,2022-10-08 23:23:10,1,1,0
16,3,0,2022-10-08 21:42:31,2,1,1
17,1,0,2022-10-08 00:51:42,3,3,2
17,1,2,2022-10-08 10:17:00,3,2,2
17,1,0,2022-10-08 03:59:38,1,1,1
17,1,2,2022-10-08 08:51:32,2,3,2
17,1,1,2022-10-08 06:45:52,2,1,2
17,2,1,2022-10-08 01:18:43,3,1,2
17,2,2,2022-10-08 06:25:29,1,1,2
17,3,0,2022-10-08 07:08:03,1,1,0
18,1,0,2022-10-08 08:31:40,1,1,1
18,1,0,2022-10-08 03:26:54,1,1,1
18,2,1,2022-10-08 00:44:45,2,1,2
18,3,2,2022-10-08 14:45:11,2,1,2
19,1,0,2022-10-08 22:50:04,1,3,1
19,1,2,2022-10-08 22:55:05,3,2,2
19,1,1,2022-10-08 15:10:01,3,1,2
19,1,2,2022-10-08 17:13:03,3,1,2
19,1,2,2022-10-08 12:06:44,3,3,2
19,1,1,2022-10-08 22:16:24,1,3,2
19,3,2,2022-10-08 17:43:06,3,1,2
20,1,1,2022-10-08 03:05:10,1,1,2
20,1,2,2022-10-08 14:28:25,2,1,2
20,1,1,2022-10-08 02:09:17,2,4,2
20,2,1,2022-10-08 10:05:48,3,1,2
20,2,2,2022-10-08 13:46:41,2,1,2
20,3,2,2022-10-08 00:44:45,1,1,1
1,1,0,2022-10-09 14:45:30,3,1,2
1,1,2,2022-10-09 19:00:51,3,2,2
1,1,1,2022-10-09 13:52:29,2,2,2
1,1,2,2022-10-09 15:53:54,2,2,2
1,1,0,2022-10-09 19:57:12,1,1,1
1,1,2,2022-10-09 01:01:05,2,1,2
1,1,2,2022-10-09 09:22:06,1,2,2
1,1,2,2022-10-09 21:50:05,1,2,2
1,2,2,2022-10-09 06:41:24,3,1,2
1,2,0,2022-10-09 04:32:12,2,1,1
1,2,0,2022-10-09 05:15:14,3,1,2
1,3,1,2022-10-09 17:26:31,2,1,1
2,1,2,2022-10-09 14:39:58,3,2,2
2,1,1,2022-10-09 20:11:13,1,2,2
2,1,0,2022-10-09 11:13:46,1,4,1
2,2,1,2022-10-09 18:18:13,2,1,2
2,2,0,2022-10-09 02:33:45,3,1,2
2,3,1,2022-10-09 22:36:34,3,1,2
3,1,2,2022-10-09 06:30:22,2,2,2
3,1,0,2022-10-09 14:55:16,1,3,1
3,1,1,2022-10-09 22:44:51,3,4,2
3,2,0,2022-10-09 09:53:14,1,1,0
3,3,2,2022-10-09 19:12:31,1,1,1
4,1,0,2022-10-09 21:52:00,1,3,1
4,1,2,2022-10-09 13:46:29,1,5,2
4,1,1,2022-10-09 02:21:54,3,3,2
4,1,2,2022-10-09 02:52:01,3,3,2
4,1,1,2022-10-09 16:57:42,2,3,2
4,1,1,2022-10-09 13:34:53,1,2,2
4,1,0,2022-10-09 03:30:04,2,2,1
4,2,0,2022-10-09 23:43:55,3,1,2
4,2,0,2022-10-09 12:35:07,1,1,0
4,3,0,2022-10-09 08:42:19,1,1,0
5,1,0,2022-10-09 12:37:01,2,1,1
5,1,1,2022-10-09 02:13:21,1,2,2
5,1,0,2022-10-09 23:10:11,3,2,2
5,1,2,2022-10-09 10:26:20,1,1,2
5,1,0,2022-10-09 19:12:10,3,2,2
5,1,0,2022-10-09 12:54:59,2,2,1
5,1,2,2022-10-09 17:43:00,3,2,2
5,2,0,2022-10-09 18:06:14,3,1,2
5,2,1,2022-10-09 04:13:40,3,1,2
5,3,1,2022-10-09 05:54:41,3,1,2
6,1,0,2022-10-09 15:42:56,1,3,1
6,1,0,2022-10-09 04:57:24,3,4,2
6,1,1,2022-10-09 11:02:17,2,2,2
6,1,1,2022-10-09 20:46:09,1,3,2
6,1,1,2022-10-09 11:27:31,3,1,2
6,1,2,2022-10-09 08:44:29,1,2,2
6,1,1,2022-10-09 04:05:44,1,1,2
6,1,2,2022-10-09 13:33:14,3,3,2
6,2,1,2022-10-09 16:44:40,1,1,1
6,3,1,2022-10-09 23:20:45,2,1,1
7,1,0,2022-10-09 04:58:49,3,3,2
7,1,0,2022-10-09 10:27:24,1,5,1
7,1,0,2022-10-09 03:17:43,3,5,2
7,3,1,2022-10-09 14:47:43,3,1,2
8,1,2,2022-10-09 15:47:34,2,2,2
8,1,1,2022-10-09 14:56:47,3,3,2
8,1,2,2022-10-09 14:24:31,3,2,2
8,1,2,2022-10-09 02:36:27,1,3,2
8,1,1,2022-10-09 00:45:22,3,2,2
8,2,0,2022-10-09 19:02:24,2,1,1
8,2,1,2022-10-09 01:48:35,1,1,1
8,3,0,2022-10-09 12:58:22,2,1,1
9,1,2,2022-10-09 13:34:44,2,1,2
9,3,2,2022-10-09 11:35:53,3,1,2
10,1,2,2022-10-09 22:03:56,1,2,2
10,1,2,2022-10-09 12:31:36,3,1,2
10,1,1,2022-10-09 14:52:39,3,1,2
10,1,1,2022-10-09 04:03:17,3,2,2
10,1,1,2022-10-09 08:21:13,3,1,2
10,1,0,2022-10-09 09:42:26,3,1,2
10,3,1,2022-10-09 11:20:07,3,1,2
11,1,0,2022-10-09 00:35:50,2,2,1
11,1,2,2022-10-09 18:05:51,1,1,2
11,3,2,2022-10-09 16:05:24,3,1,2
12,1,2,2022-10-09 17:43:39,2,2,2
12,1,1,2022-10-09 09:43:52,1,1,2
12,2,0,2022-10-09 11:32:10,1,1,0
